,Date,Text
8823,2018-09-29,"Our thoughts and prayers go out to the people of #Indonesia, who have been Kenya’s steadfast partners and friends since independence. Kenya stands with Indonesia 🇮🇩and we will help in any way we can."
8824,2018-09-29,I am deeply dismayed by the news of a devastating earthquake and resultant tsunami that struck Sulawesi in #Indonesia 🇮🇩yesterday leading to loss of lives and destruction of property ~President @UKenyatta
8825,2018-09-28,#UNGA
8826,2018-09-28,Addressing a plenary session on the prevention and control of Non-Communicable Diseases (NCDs) President Uhuru Kenyatta has called on international pharmaceuticals to reduce the cost of medicines against NCDs #UNGA
8827,2018-09-27,President @UKenyatta meets top business people from Canada #Big4Agenda #UNGA
8828,2018-09-27,President @UKenyatta and President @PaulKagame of #Rwanda meet on the sidelines of the 73rd session of #UNGA
8829,2018-09-27,President @UKenyatta addresses the high-level meeting on the prevention and control of non-communicable diseases on the sidelines of the 73rd session of #UNGA
8830,2018-09-27,Kenya asks for two permanent @UN Security Council seats for #Africa #UNGA
8831,2018-09-26,He stressed that this historical injustice is a clear indication of the skewed system that has perpetuated an exclusive model of governance that fuels the trust gap between nations #UNGA
8832,2018-09-26,"He consequently indicated that #Kenya has joined in the demand for two permanent seats for Africa — with all the rights and prerogatives of current members, including the right of veto, and additional non-permanent seats #UNGA"
8833,2018-09-26,He pointed out that the clearest sign of real change would be in reforms to the membership of the @UN Security Council #UNGA
8834,2018-09-26,President @UKenyatta on Wednesday delivered his statement at the General Debate of the 73rd session of the #UNGA. President @UKenyatta called for reforms in the global governance system for it to be relevant and effective.
8835,2018-09-26,We will be greatly honoured to host you in Nairobi - H.E. @UKenyatta #UNGA
8836,2018-09-26,"I welcome you to this conference on how we can access and harness financing, technology, skills to innovations and capacity building to allow us to turn the blue economy into a driver of millions of jobs, a source of food and sustainable, shared prosperity - H.E. @UKenyatta #UNGA"
8837,2018-09-26,"And it is with this in mind that Kenya and Canada will be co-hosting the first ever Global Conference on Sustainable Blue Economy in November this year, in Nairobi - H.E. @UKenyatta #UNGA"
8838,2018-09-26,"To conclude, the sea is increasingly being seen as a sustainable source of food, jobs and prosperity to the growing populations of the world - H.E. @UKenyatta #UNGA"
8839,2018-09-26,"We are in a decisive moment, and Kenya will play its part to be a champion for change, and I welcome all of you in a campaign for our collective benefit - H.E. @UKenyatta #UNGA"
8840,2018-09-26,"Todays problems, risks and threats are complex and call for more not less cooperation, more not less observance of the rule of law, more not less negotiations, we need a rule based multilateral system - H.E. @UKenyatta #UNGA"
8841,2018-09-26,"Your Excellencies, without governments and the international system addressing the broadening deficits in fairness, inclusivity, and anti-corruption, populism, radicalisation, civil strife and political instability will continue to destabilise and destroy - H.E. @UKenyatta #UNGA"
8842,2018-09-26,"And we believe, strongly, that the multilateralism that would headquarter major organisations in Africa and the Global South is what the world needs - H.E. @UKenyatta #UNGA"
8843,2018-09-26,Kenya is a proud host to the only UN global headquarters in the global South that includes the UNEP and the UN HABITAT. We are strongly committed to supporting their mandates and effectiveness - H.E. @UKenyatta #UNGA
8844,2018-09-26,"The governance, leadership and employment in UN funds, programmes and agencies must also become more noticeably inclusive of the global south and especially Africa - H.E. @UKenyatta #UNGA"
8845,2018-09-26,This historical injustice is a clear indication of the skewed system that has perpetuated an exclusive model of governance that fuels the trust gap between nations - H.E. @UKenyatta #UNGA
8846,2018-09-26,"As we all know, Africa is under represented in the non-permanent category of the Security Council and not represented at all in the permanent category - H.E. @UKenyatta #UNGA"
8847,2018-09-26,"Kenya joins in the demand for two permanent seats for Africa — with the rights and prerogatives of current members, including the right of veto, as well as additional non-permanent seats - H.E. @UKenyatta #UNGA"
8848,2018-09-26,The clearest sign that change is real will be in reforms to the membership of the UN Security Council - H.E. @UKenyatta #UNGA
8849,2018-09-26,"The gap in trust at the global level is aimed squarely at the leadership and processes of the multilateral system — as reflected in the UN Security Council, the Bretton Woods institutions and other parts of the system - H.E. @UKenyatta #UNGA"
8850,2018-09-26,We must create a stronger understanding of the presence and impact of corruption in their different focus areas  - H.E. @UKenyatta #UNGA
8851,2018-09-26,"In the understanding that honest, transparent and responsive government is fundamental to the achievement of their aims - H.E. @UKenyatta #UNGA"
8852,2018-09-26,Indeed all UN bodies should be tasked with detecting corruption in their different focus areas and promoting the skills and systems to combat it - H.E. @UKenyatta #UNGA
8853,2018-09-26,The single overarching aim must be to make it exceedingly difficult to transfer and launder illegally acquired wealth in any part of the world - H.E. @UKenyatta #UNGA
8854,2018-09-26,"They must be accompanied by determined reforms, that are subject to clear timelines and standards, in the multilateral system that combat systemic corruption, money laundering and the offshoring of illicit outflows - H.E. @UKenyatta #UNGA"
8855,2018-09-26,We have reached out to our partners in Switzerland and the United Kingdom to take action against transfers of illegal proceeds of corruption to their banking and financial systems. We will pursue more such bilateral agreements - H.E. @UKenyatta #UNGA
8856,2018-09-26,"We have to fight impunity seriously and without fear or favour. In Kenya, we are undertaking an aggressive campaign against fraud and abuse of public trust - H.E. @UKenyatta #UNGA"
8857,2018-09-26,"Your Excellencies, Madam President, there are bold solutions that we must embrace to succeed - H.E. @UKenyatta #UNGA"
8858,2018-09-26,It is not an exaggeration to say that on this issue revolves the future of global stability and the continuity of many states - H.E. @UKenyatta #UNGA
8859,2018-09-26,I believe that the most urgent political task in the world today is to close the trust gap between people and governing institutions. Governments are not owed trust by citizens; that trust must be won and protected - H.E. @UKenyatta #UNGA
8860,2018-09-26,The populism and extremism unleashed at the national level has brought forward powerful constituencies that want a dismantling of the global order - H.E. @UKenyatta #UNGA
8861,2018-09-26,"Rarely has the system of trade and security that was established following the Second World War, under the aegis of the United Nations, been under greater strain - H.E. @UKenyatta #UNGA"
8862,2018-09-26,Allow me to turn to the global sphere which has also not been spared of the challenges of today. Multilateralism is under severe strain – as evidenced by our global trading and economic management system - H.E. @UKenyatta #UNGA
8863,2018-09-26,"I appeal to you, neighbours, donors, international agencies and friends of South Sudan all to redouble your efforts and support this cause end the suffering of the children, women and men of South Sudan - H.E. @UKenyatta #UNGA"
8864,2018-09-26,Today we call upon all of you to join us in this endeavor for peace and stability in South Sudan - H.E. @UKenyatta #UNGA
8865,2018-09-26,Kenya is proud to have walked with Sudan and South Sudan in their pursuit of peace and stability. We have always known and firmly believe that the constancy of our effort would yield the fruit of a prosperous and free South Sudan - H.E. @UKenyatta #UNGA
8866,2018-09-26,"In building peace there are no silver bullets, the process of bring stability and peace to South Sudan requires commitment to walk closely with the South Sudanese parties particularly now after the signing of the revitalized peace agreement - H.E. @UKenyatta #UNGA"
8867,2018-09-26,"We understand these are difficult times economically, but global terrorism must be faced boldly and if we have learnt any real lessons in the last 20 years. AMISOM needs support, and it is for all of us to make this happen - H.E. @UKenyatta #UNGA"
8868,2018-09-26,What the international community is doing with Somalia is not good enough - H.E. @UKenyatta #UNGA
8869,2018-09-26,"We have consistently sought for international support that is commensurate with the threat scenario, including in the form of enablers and force multipliers. These have not been forthcoming - H.E. @UKenyatta #UNGA"
8870,2018-09-26,"We must ensure military success over al Shabaab if other political and economic solutions are to take firm root. So far, the troop contributing continue to bear a disproportionate burden - H.E. @UKenyatta #UNGA"
8871,2018-09-26,"In Somalia, a historic chapter on Africa’s will to peace and security is being written. We appreciate the partners standing with the region but the job is not yet done - H.E. @UKenyatta #UNGA"
8872,2018-09-26,"We have never wavered. Kenyans have lost lives and property in pursuit of peace and stability in Somalia, and we appreciate our regional and international colleagues and partners - H.E. @UKenyatta #UNGA"
8873,2018-09-26,"It was in Nairobi where a transitional federal state was negotiated into existence, with the material and moral support of the Kenyan people - H.E. @UKenyatta #UNGA"
8874,2018-09-26,"In Somalia, AMISOM is a unique regional effort that has deeply degraded one of al Qaeda’s most ambitious affiliates. Kenya has been part of this journey from the start - H.E. @UKenyatta #UNGA"
8875,2018-09-26,"The fragility of our world is also manifest in instability and conflicts, as in the case of both Somalia and South Sudan - H.E. @UKenyatta #UNGA"
8876,2018-09-26,"In such an atmosphere, the result of a political competition can begin to seem like an existential threat to groups and their members - H.E. @UKenyatta #UNGA"
8877,2018-09-26,"When networks and cartels in government capture the state for their own selfish gain, and represent themselves as champions of an ethnic or religious group, the result is all too often civil strife and civil war - H.E. @UKenyatta #UNGA"
8878,2018-09-26,"Often times, institutions of government have become vehicles to capture for ethnic or racial interests articulated by populists and extremists who thrive in chronic instability and drive it forward with their incitement - H.E. @UKenyatta #UNGA"
8879,2018-09-26,"As people observe the impunity, they increasingly feel that the economic systems are rigged against their hopes. The trust deficit grows - H.E. @UKenyatta #UNGA"
8880,2018-09-26,"Madam President, the most dramatic manifestation of the destructive impact of the result misery of the effect of the crimes above is the loss of trust in governing institutions at the national, regional and global level - H.E. @UKenyatta #UNGA"
8881,2018-09-26,"The same system is used by drug cartels and even terrorist organisations. Collectively, drug addiction, violent extremism, international crime and terrorist actions result visit misery and hurt to millions of victims all over the world - H.E. @UKenyatta #UNGA"
8882,2018-09-26,"The present system of transferring and laundering illicit capital is enabling corrupt networks all over the world to illegally acquire in one country, while being welcomed with open arms as investors in another country - H.E. @UKenyatta #UNGA"
8883,2018-09-26,"Most often to where the rest of the money from tax evaders and criminals is hidden. Africans suffer as a result, but the irony is that what is done to Africa, eventually is done to the rest of the world - H.E. @UKenyatta #UNGA"
8884,2018-09-26,There is increasing evidence that Africa is a net exporter of much-needed capital to the world through illicit outflows surpassing by far the money it received from outside.Every illicit dollar that leaves Africa goes somewhere - H.E. @UKenyatta #UNGA
8885,2018-09-26,Its impact is worldwide but is probably leads to the most suffering in Africa - H.E. @UKenyatta #UNGA
8886,2018-09-26,It has become clearer to citizens all over the world that what is enabling the illegal and illicit conduct of corrupt individuals and companies is a globalised financial and legal system - H.E. @UKenyatta #UNGA
8887,2018-09-26,"These dealings, have over several decades been clothed with the garments of legality, institutionalizing the exploitation by cartels and oligopolies that are pillaging Africa and other underdeveloped regions of their natural wealth - H.E. @UKenyatta #UNGA"
8888,2018-09-26,The extraction of mineral and other resources continues to be subject to corrupt dealings that not only deny communities and countries any benefit but almost routinely lead to violence and instability - H.E. @UKenyatta #UNGA
8889,2018-09-26,"Added to individual corruption, major corporations are misrepresenting their earnings to deny governments revenues needed for investment in public goods - H.E. @UKenyatta #UNGA"
8890,2018-09-26,"The free media and social media are rife with news of outright fraud, cynical conflicts of interest, and financial arrangements that privatise gains during prosperous times then socialise losses during economic catastrophe - H.E. @UKenyatta #UNGA"
8891,2018-09-26,"Never before in human history, due to the benefits of accessible information, have so many people known how public trust is undermined by the acts of commission or omission by a few individuals and networks, both in the private and public sector - H.E. @UKenyatta #UNGA"
8892,2018-09-26,"These demands are also fueled by a growing awareness of the scourge of corruption and wastage of public resources, and their negative effects on the lives and hopes of people - H.E. @UKenyatta #UNGA"
8893,2018-09-26,"Key among them is the growing demand by the citizenry for accountability, occasioned by an attendant awareness of the gap between available resources and the provision of services to the populations - H.E. @UKenyatta #UNGA"
8894,2018-09-26,This is partly a result of the impact of a number of significant factors - H.E. @UKenyatta #UNGA
8895,2018-09-26,"In almost every part of the world, a growing lack of trust is opening a dangerous gap between citizens and their governing institutions - H.E. @UKenyatta #UNGA"
8896,2018-09-26,"Madam President, even as we speak of important reforms at the United Nations, we must recognise that the need for reforms is much broader and of great significance - H.E. @UKenyatta #UNGA"
8897,2018-09-26,This will enable the UN Human Settlements Programme and the UN Environmental Programme to fully deliver on their role as global focal points on human settlements and the environment matters across the UN system - H.E. @UKenyatta #UNGA
8898,2018-09-26,"Kenya strongly supports the General Assembly’s embrace of better alignment in the mandates of urbanisation, human settlement, and environmental governance - H.E. @UKenyatta #UNGA"
8899,2018-09-26,I also applaud the commitment of the UN staff who are engaged daily in tackling a myriad of challenges that are greater than any one country or region can resolve on its own - H.E. @UKenyatta #UNGA
8900,2018-09-26,"In this regard, it is my hope that Kenya will have the privilege to host one of the proposed three such centres - H.E. @UKenyatta #UNGA"
8901,2018-09-26,"Indeed, I am convinced part of these objectives will be achieved with the adoption of the proposals made in regard to the adoption of the Global Service Delivery Model - H.E. @UKenyatta #UNGA"
8902,2018-09-26,I applaud the Secretary-General for his efforts and courage to cut costs and for his commitment to ensure the UN’s resources are better managed - H.E. @UKenyatta #UNGA
8903,2018-09-26,"It is my pleasure, then, to reaffirm my Government’s complete commitment to our shared vision and support to you during your tenure - H.E. @UKenyatta #UNGA"
8904,2018-09-26,"I note with appreciation that your strategic priorities - strengthening multilateralism, catalysing the wellbeing of all persons, a sustainable planet and building a stronger, more efficient multilateral system - converges with Kenya’s aspirations - H.E. @UKenyatta #UNGA"
8905,2018-09-26,I have no doubt that the experience from your distinguished career in the service of the Republic of Ecuador will be invaluable to your new responsibility - H.E. @UKenyatta
8906,2018-09-26,Madam President let me take this early opportunity to congratulate you on your election to preside over the 73rd Session of #UNGA - H.E. @UKenyatta
8907,2018-09-26,"President @UKenyatta witnesses the signing of a deal to deliver 100,000 affordable housing units financed through a partnership between the Kenya Government and @UNOPS #UNGA #AffordableHousing #Big4Agenda"
8908,2018-09-25,President @UKenyatta participates in the high-level meeting on Action for Peacekeeping that also marks the 70th anniversary of @UN peace operations #A4P #UNGA
8909,2018-09-25,"President @UKenyatta with the Prime Minister of #Jamaica, @Andrew Holness, when they held bilateral talks on the sidelines of the 73rd #UNGA"
8910,2018-09-25,"President @UKenyatta holds bilateral talks with the Prime Minister of #Norway, @erna_solberg on the sidelines of the 73rd #UNGA"
8911,2018-09-25,"The theme resonates well with #Kenya's pursuit of lasting peace &amp; the equitable distribution of resources &amp; opportunities, especially for our youth #UNGA"
8912,2018-09-25,"“Making the @UN relevant to all people: Global leadership &amp; shared responsibilities for peaceful, equitable &amp; sustainable societies” is this year's theme #UNGA"
8913,2018-09-25,President @UKenyatta attends the opening of the General Debate of the 73rd Session of #UNGA that kicked off on Tuesday morning.
8916,2018-09-21,"STATEMENT BY H.E UHURU KENYATTA, CGH, PRESIDENT OF THE REPUBLIC OF KENYA, AND COMMANDER-IN-CHIEF OF THE DEFENCE FORCES ON #InternationalDayOfPeace 
"
8917,2018-09-15,#GoKdelivers
8918,2018-09-15,#GoKdelivers
8920,2018-09-13,It's time we put to a stop our political differences and together engage in development projects that will better the lives of Kenyan citizens. It's time to serve our people #GoKdelivers
8921,2018-09-13,Jukumu langu ni kuhakikisha kuwa vijana wamepata kazi na vile vile kuinua hali ya maisha ya wakenya wote~Rais Uhuru Kenyatta  #GoKdelivers
8922,2018-09-13,We cannot start new projects before completing what we already started. #GoKdelivers
8923,2018-09-13,Rais Uhuru Kenyatta: Twataka kuhakikisha kwamba miradi ambayo tumeanza imetimizwa. #GoKdelivers
8924,2018-09-13,Tune in to @KBCChannel1 at 8pm #GoKdelivers
8932,2018-09-12,#GoKdelivers
8933,2018-09-11,"Narok County, #BeyondZeroMedicalSafari #AffordableHealthcare for all"
8934,2018-09-11,"There will be #LindaMama Registration for all pregnant mothers, Registration and Assessment of children with intellectual impairment, NHIF membership registration for all.
#BeyondZeroMedicalSafari #AffordableHealthcare for all"
8935,2018-09-11,"2. Screening for Cervical, Breast and Prostate cancer 
3. Eye care clinic for elderly persons (screen for cataract, trachoma)
4. Orthopedic clinic for children 
5. Screening of heart diseases in children

#BeyondZeroMedicalSafari #AffordableHealthcare for all"
8936,2018-09-11,"Some of the Specialised &amp; Free services that will be offered during the launch of the #BeyondZeroMedicalSafari at Narok Stadium are; 
1. Fistula repair and provision of post-care for patients as well as one to one counseling
#BeyondZeroMedicalSafari #AffordableHealthcare for all"
8937,2018-09-11,First Lady Margaret Kenyatta will tomorrow preside over the launch of the integrated Beyond Zero Medical Safari in Narok County; an intervention contributing towards the Universal Healthcare Coverage. #BeyondZeroMedicalSafari #AffordableHealthcare for all 
8938,2018-09-07,https://t.co/Vhw0WSSrn4
8945,2018-08-31,"President @UKenyatta calls for establishment of framework for better cooperation with Britain
 | @theresa_may @10DowningStreet @ForeignOfficeKE #KenyaBritainRelations"
8946,2018-08-29,"President Uhuru Kenyatta has condoled with the Kenya Defence Forces and with the families of the fallen heroes who lost their lives in Lamu County, earlier today while on a humanitarian civil assignment. The President also wished the injured gallant soldiers a quick recovery."
8947,2018-08-28,Big 4 and fight against graft on the agenda as President @UKenyatta returns ahead of official visit by British PM @theresa_may  
8948,2018-08-28,The two women leaders channeling their respective President's messages at #StateHouseKenya and #WhiteHouse sharing a moment in Washington DC. @KanzeDena @PressSec
8952,2018-08-21,"I wish to express my appreciation of the role that the Islamic faith and culture continues to play in shaping Kenya's distinctive character as a harmonious and caring society ~President @UKenyatta 

#EidAlAdha"
8953,2018-08-21,"During #EidAlAdha, Muslims celebrate with family and friends while also extending a helping hand to the needy in our midst to show gratitude for life’s blessings."
8954,2018-08-21,"On behalf of all Kenyans, President @UKenyatta sends holiday greetings to  our Muslim brothers and sisters as they celebrate Eid ul-Adha.#EidAlAdha"
8955,2018-08-18,President @UKenyatta today assured the Ethics and Anti-Corruption Commission (EACC) that they have his full support and urged them to step up the fight against corruption and economic crimes in the country
8956,2018-08-18,"My thoughts and prayers go out to them as they come to terms with this sad news. We pray that the Almighty God will grant his family, relatives and friends the strength and grace to bear the loss ~President @UKenyatta"
8957,2018-08-18,"President @UKenyatta has condoled with the family, friends and relatives of former UN Secretary-General and Nobel Laureate Kofi Annan who has passed away. Kofi Annan served as the seventh UN Secretary-General for two terms from 1997 to 2006."
8958,2018-08-17,"President @UKenyatta at the Kenya Music Festival Winners' State Concert. On duty is the new Assistant ADC, Lieutenant Colonel Rachel Nduta Kamui, from the Kenya Air Force who will be working alongside Lieutenant Colonel Timothy Lekolool."
8959,2018-08-17,#FightAgainstCorruption #AssetsRecovery
8960,2018-08-15,"JoyWo is a revolving fund with 240,000 women members spread across the country and has been in existence for 9 years."
8961,2018-08-15,"President @UKenyatta today met Mrs. Rachael Ruto, the Founder and Patron of Joyful Women Organization (JOYWO) who briefed him on the progress of her organization and invited the Head of State to preside over their Annual Thanksgiving and Celebrations Ceremony later this year."
8962,2018-08-15,#FightAgainstCorruption
8963,2018-08-14,President @UKenyatta today gave firm instructions to the newly appointed Principal Secretary for Youth Affairs Dr. Francis Otieno Owino to ensure that the National Youth Service is streamlined to empower and change the lives of millions of young Kenyans
8964,2018-08-14,"President @UKenyatta chaired the Third Cabinet Meeting for 2018 today at State House, Nairobi, during which the Cabinet considered and approved the following Cabinet Papers: "
8965,2018-08-14,President @UKenyatta has been praised by a top United Nations diplomat for the ongoing efforts by the Government to rid the country of corruption and economic crimes @ECA_OFFICIAL @SongweVera 
8966,2018-08-13,The power to end corruption and impunity is in your hands and you must take it up ~President @UKenyatta
8967,2018-08-12,For the country to succeed we must fight corruption and impunity ~President @UKenyatta
8968,2018-08-10,https://t.co/evokJ1XQAV
8969,2018-08-02,President @UKenyatta briefed on the progress being made towards the restoration of peace and stability in South Sudan especially as regards the recent Khartoum Peace Agreement 
8970,2018-08-01,"President @UKenyatta has eulogized former Permanent Secretary Sammy Mbova as a devoted nationalist, who served this country with commitment and loyalty "
8972,2018-07-29,"DP @WilliamsRuto welcomes @WiperMovement decision to work with Government to implement its development agenda. He was speaking at Ngunga Catholic Church, Matungulu, Machakos County."
8973,2018-07-28,"Francis Keshoo Pesi and Fancy Cherono well run. Deserved victory in both the 800m and girls 2,000m steeplechase respectively. The entire Nation is proud of you. #MagicalKenya  #AfricaYouthGames Algiers, Algeria. @athletics_kenya"
8978,2018-07-20,#GoKThisWeek
8979,2018-07-13,Congratulations Colonel Peter Njiru - @PresidentKE @ukenyatta's immediate former Aide-De-Camp - on your promotion to Brigadier and appointment as Commandant Recruit Training School.
8980,2018-07-04,".@PresidentKE @UKenyatta, @UrugwiroVillage @PaulKagame, @KagutaMuseveni and @DeputyPresKenya @WilliamsRuto during the Northern Corridor summit in Nairobi recently."
8981,2018-06-25,President @UKenyatta to host Presidents @KagutaMuseveni and @PaulKagame for the 14th Summit of the Northern Corridor Integration Projects (NCIP) 
8988,2018-05-29,"CABINET MEETING HELD ON 29TH MAY, 2018"
8993,2018-05-24,.@PSCU_Digital is hosting an online conversation with @InfoKfcb CEO @EzekielMutua send your questions on the #CreativeHustle #GOKInteracts @NEXUSKE @OleItumbi
8994,2018-05-15,"CABINET MEETING HELD ON 15TH MAY, 2018"
8995,2018-05-12,#NationalTreePlantingDay
8996,2018-05-12,#NationalTreePlantingDay
8997,2018-05-12,.@PresidentKE leads participants at the #NationalTreePlantingDay in a moment of silence for all those affected by floods
8998,2018-05-10,The Cabinet Secretary Interior and the Inspector General of Police are on the ground. Relevant authorities will issue a comprehensive statement once we have full details - @MEsipisu
8999,2018-05-10,First responders have been on the ground and we commend them for the work they are doing in the rescue efforts - @MEsipisu
9000,2018-05-10,"We are saddened by the loss of lives and property occasioned by the bursting of Patel dam in Solai, Subukia - @MEsipisu"
9001,2018-05-10,STATE HOUSE SPOKESPERSON’S STATEMENT ON EVENTS AT SOLAI
9003,2018-05-02,#StateOfTheNation
9004,2018-05-02,".@PresidentKE @UKenyatta, ""During the next five years, I will dedicate my energy, time and resources of my administration to the Big Four"" #StateOfTheNation"
9005,2018-04-29,This address — to the joint sitting of Parliament — is in terms of measures the President has taken and the progress achieved in the realisation of national values; progress made in fulfilling Kenya’s international obligation; and the state of our nation’s security.
9006,2018-04-29,"On Wednesday, the 2nd of May, the President will deliver the first State of the Nation address of his second and last term as President."
9007,2018-04-29,"A delegation from our doctors’ professional body, the Kenya Medical Practitioners and Dentists Board, led by the very able Professor George Magoha, was in Cuba to look at the quality of expertise we are getting. And they are satisfied."
9008,2018-04-29,"Health Cabinet Secretary, @SicilyKariuki, has just returned from a week’s visit to the Caribbean nation of Cuba, where she sealed a number of important agreements that have been in the pipeline for some time."
9009,2018-04-29,"Spokesperson’s Briefing, State House, 29 April 2018"
9011,2018-04-25,#RIPMatiba
9014,2018-04-22,"STATEMENT ON DEPLOYMENT OF CUBAN DOCTORS
https://t.co/snBE8vvXKj"
9018,2018-04-15,"#BigFourAgenda takes shape as Govt moves to put up 30,000  low cost houses in Nairobi | @MEsipisu"
9019,2018-04-15,"Press briefing by @StateHouseKenya Spokesperson @MEsipisu on 15th April, 2018"
9020,2018-04-15,"Trade, diplomacy top agenda for President Kenyatta’s visit to the UK"
9028,2018-03-12,"Knowledge share and capacity training exchanges in sport will target Cuba offering Kenya training in boxing, volleyball and track and field events. Kenya will offer Cuban athletes and coaches opportunities to train at High-Altitude training facilities in Kenya."
9029,2018-03-12,"Cuba has one of the best-established sports medicine sectors in the world and Kenya will seek the Caribbean nation’s support in building capacity in this area, enhancing sports development."
9030,2018-03-12,"The President will explore how to build Kenyan capacity, increase the number of medical specialists in orthopaedic surgery, oncology, neurology, and trauma management; and collaborate in research on cancer and diabetes drugs, and eradication of malaria."
9031,2018-03-12,Cuba is interested in registering and selling its pharmaceutical products in Kenya and is also keen to cooperate in vector control. President Kenyatta will encourage Cuba to set up a pharmaceutical manufacturing facility in Kenya to serve the East and Central Africa markets.
9032,2018-03-12,"Mid last year Kenya and Cuba signed an MoU on Health Cooperation.There is a great opportunity, during the President’s visit, for the two nations to expand the MoU implementation for the achievement of universal healthcare, an important deliverable the President’s Big Four agenda."
9033,2018-03-12,"President Uhuru Kenyatta will leave on Tuesday for a three-day State visit to the Carribean nation of Cuba aimed at bolstering bilateral relations, and especially deepening collaboration and cooperation in health, sports, culture, blue economy and trade."
9034,2018-03-12,"President Kenyatta to visit Cuba to bolster cooperation in health, sports, blue economy, trade"
9045,2018-02-14,You can show your Love at the #TheKICCValentinePlot by donating blood up to 10pm tonight
9060,2018-02-01,#NYSTukoTayari #NYSTextiles
9061,2018-01-31,The Presidency has conveyed to the National Assembly credentials of all Presidential Nominees to the Cabinet. @SpeakerJBMuturi @Jmbiuki @PresidentKE @UKenyatta @WilliamsRuto
9081,2018-01-23,French firm Total SA commits to Lokichar-Lamu pipeline
9082,2018-01-09,Official visit to South Africa
9083,2017-12-17,"Courtesy of @PresidentKE @UKenyatta, today the office is a playground for children from various Children homes. Early Christmas Party"
9084,2017-12-15,".@PresidentKE @UKenyatta, ""Our constitution promotes the rule of law that is the foundation of democratic governance,"" #StateOfTheJudiciaryKE"
9085,2017-12-15,".@SpeakerJBMuturi, "" The aspect of advisory opinions provided by the new constitution is a transformative aspect of our laws and the @Kenyajudiciary has done well in issuing various landmark interpretations of the law as an advisory"" #StateOfTheJudiciaryKE @dkmaraga"
9086,2017-12-14,.@PresidentKE @UKenyatta legacy is built on the four sectors identified in the #TheBigPlanKE
9088,2017-12-05,Kenya will conduct an Airborne Mining Survey in March 2018 #MiningForumKE
9091,2017-11-30,".@PresidentKE @UKenyatta, ""Uphold that tradition, and you will be a true officer of the KDF; and you will have repaid your debt to that nation that has given you so much."" #SecuringKenya"
9092,2017-11-28,KASARANI LIVE:
9093,2017-11-28,Karibu Kenya President @KagutaMuseveni #InaugurationKE
9094,2017-11-28,Karibu sana #InaugurationKE
9095,2017-11-28,Congratulations @UKenyatta as you prepare to take your oath of office as @PresidentKE alongside DP @WilliamsRuto #InaugurationKE
9097,2017-11-21,Statement by State House Spokesperson on Supreme Court Ruling on October 26 Election Victory
9098,2017-11-21,State House Spokesperson @MEsipisu will this afternoon hold a press briefing at Harambee House at 12.00 noon.
9100,2017-11-12,Welcome to #MagicalKenya
9101,2017-11-03,Agreed. Let us #Embrace and grow our companies. Investors should be encouraged by our improved ranking on The Ease Of Doing Business Index
9103,2017-11-03,#Embrace
9104,2017-11-03,"President eulogises Dr Waigwa Wachira, man of humour"
9106,2017-10-26,Everyone has a right to vote. #KenyaIsVoting
9107,2017-10-26,#KenyaIsVoting
9119,2017-10-04,President @UKenyatta's campaign tour takes him to five counties 
9127,2017-10-01,Businesses will be protected
9128,2017-10-01,Let certainty and the rule of law prevail
9138,2017-09-27,Passing on of PS Mariam el-Maawy
9139,2017-09-26,President Kenyatta to make campaign stops in 6 counties in 5 days
9140,2017-09-24,"President Kenyatta to make meet-the-people tour of Embu, Chuka on Monday"
9141,2017-09-21,CABINET STATEMENT ON SUPPLEMENTARY BUDGET
9167,2017-08-21,President Kenyatta mourns Mrs Christabel Ouko 
9168,2017-08-21,The Late Mzee Jomo Kenyatta Memorial: 39 years on
9169,2017-08-20,"WEEKLY BRIEFING: Spokesperson's Office, State House, Nairobi, 20 August 2017"
9170,2017-08-17,President Kagame’s inauguration
9171,2017-08-15,President Kenyatta mourns victims of Sierra Leone tragedy
9172,2017-08-14,Messages of congratulations to President Kenyatta after Aug 8 elections 
9173,2017-08-13,State House Spokesperson's Briefing
9174,2017-08-13,It’s time to get back to work and Move Kenya Forward.
9175,2017-08-13,...which is to see this country surpass its socio-economic potential for the positive advancement of all its citizens - @MEsipisu
9176,2017-08-13,"We remain one nation, under God, united by the unity of purpose..."
9177,2017-08-13,It is time to showcase to the world that Kenya is moving forward towards the attainment of its development objectives - @MEsipisu
9178,2017-08-13,It is now time for all of us to move forward in nation building activities aimed at achieving prosperity and development for the country.
9179,2017-08-13,Don’t let yourself be a pawn in someone else’s game; let the Constitution decide any disputes that remain - @MEsipisu
9180,2017-08-13,"As the President often said on the campaign trail, those who incite violence and division will leave you to suffer the consequences."
9181,2017-08-13,The point is particularly pertinent for our young people.
9182,2017-08-13,And they will restore law and order - @MEsipisu
9183,2017-08-13,"The Police will not tolerate breaches of the peace; instead, they will protect the lives and property of Kenyans - @MEsipisu"
9184,2017-08-13,The violent protests are unlawful - @MEsipisu
9185,2017-08-13,"But sadly, we have seen violent protests, in which property has been damaged, and lives have been endangered - @MEsipisu"
9186,2017-08-13,Peaceful protests are lawful exercises of a constitutional right and will be respected and offered protection by Police - @MEsipisu
9187,2017-08-13,"In the last few days, we have seen some protests."
9188,2017-08-13,"I mention that not just for its intrinsic interest, but also as a reminder that we must protect the constitutional democracy we enjoy."
9189,2017-08-13,"With the gazetting of the President and the Deputy President’s election, we remain within the constitutional timelines - @MEsipisu"
