Date,Text,Label
5/27/2015,CS @Amb_a_Mohammed: Discussed various areas of mutual interest and enhanced cooperation between Kenya and Qatar./2,Unrelated
5/27/2015,"CS @AMB_A_Mohammed with Morocco Ambassador in Kenya, Abdelilah Benryane, who paid her a courtesy call last evening.",Unrelated
5/26/2015,"CS @AMB_A_Mohammed: MOU between Kenya &amp; Czech Republic will see enhanced cooperation in trade,security &amp; education",Unrelated
5/26/2015,PS @Karanjakibicho with Qatar Assistant Minister of Foreign Affairs Mohamed Abdullah Al Ramaihy after bilateral talks,Receive
5/26/2015,CS @AMB_A_Mohammed &amp; Minister for Foreign Affairs of Czech Republic Lubomir Zaoralek brief the media after bilateral,Receive
5/26/2015,Attn media..kindly you are invited for the signing of MOU btw Kenya and Czech Republic at 11.30am Tuesday at the Ministry of Foreign Affairs,Unrelated
5/22/2015,Daring Abroad: Kenyan doing Ranching in Botswana.,Unrelated
5/22/2015,Daring Abroad: What you need to do business or work in Rwanda;,Unrelated
5/21/2015,"Amb Josephine Awuor, Dir. Europe &amp; EU in consultation with Ms Vicky Pantazopoulou, Honorary Consul of Kenya to Greece",Unrelated
5/21/2015,"Kenya's Ambassador to Zimbabwe, Lucy Chelimo joined fellow African ambassadors in City Cleanup downtown Harare today.",Unrelated
5/21/2015,Kenya woos Russia over UN reforms,Unrelated
5/21/2015,"CS@AMB_A_Mohammed: Russian Foreign Minister, Mr. Sergei Lavrov affirmed need for reform of UN Security Council",Unrelated
5/21/2015,CS@AMB_A_Mohammed: We can work in partnership &amp; leverage Russia's influential position to advance Africa's position,Unrelated
5/21/2015,CS@AMB_A_Mohammed: We urged Russia to support Africa's Common Position on reform of the UN Security Council,Unrelated
5/21/2015,CS@AMB_A_Mohammed: Equatorial Guinea Foreign Minister &amp; I held a meeting with Russia's Foreign Minister,Unrelated
5/20/2015,@AMB_A_Mohammed: Amb Benjamin Kipkorir was a consummate diplomat who diligently served Kenya as ambassador to the United States of America/2,Unrelated
5/20/2015,CS@AMB_A_Mohammed: The C10 assigned Kenya &amp; E. Guinea to lobby Russia to support Africa's position on UN reforms,Unrelated
5/20/2015,CS@AMB_A_Mohammed: We discussed UN reforms ahead of meeting with Russian Foreign Minister Mr. Sergei Lavrov tomorrow,Unrelated
5/20/2015,"CS@AMB_A_Mohammed: Held consultations with the Foreign Minister of Equatorial Guinea, Mr. Agapito Mokuy in Moscow",Away
5/20/2015,CS@AMB_A_Mohammed: The reform of the UN will be the subject of meeting with Russian Foreign Minister due tomorrow,Unrelated
5/20/2015,CS@AMB_A_Mohammed: Meeting with African Ambassadors in Russia shortly after arrival in Moscow,Unrelated
5/20/2015,"PS @Karanjakibicho with Amb. Stephane Gompertz, France's Climate Amb for Africa &amp; Middle East &amp; Chair of  COP21.",Unrelated
5/17/2015,"CS @amb_a_mohammed: The 6th Ordinary Session of the 3rd PAP is set for opening on May 18, 2015 in Midrand, South Africa.",Unrelated
5/16/2015,Amb. Ben Ogutu held talks with Mihai-Stefan Stuparu of Ministry of Foreign Affairs of Romania &amp; Amb. Julia Pataki.,Away
5/16/2015,"Kenya's Amb to Zimbabwe, Lucy Chelimo with CS Defence, Amb. Rachelle Omamo at Victoria Falls International airport.",Away
5/16/2015,CS @AMB_A_Mohammed: Kenya &amp; Mali have signed two Agreements: Protocol for Cooperation of the Foreign Ministries &amp; JCC,Unrelated
5/16/2015,CS @AMB_A_Mohammed: Relations between Mali &amp; Kenya are warm &amp; cordial.,Unrelated
5/16/2015,CS @AMB_A_Mohammed:Those involved in the Mali mediation included #Algeria #Nigeria #BurkinaFaso #Chad &amp; #Mauritania,Unrelated
5/16/2015,CS @AMB_A_Mohammed:Algerian sponsored Peace talks btn The Mali government &amp; the rebels lasted eight months in Algiers,Unrelated
5/16/2015,CS @AMB_A_Mohammed :Represented H.E @Ukenyatta at the signing of the Peace Accord btn the govt of Mali &amp; rebel groups,Unrelated
5/15/2015,"Under the Mali Accord warring factions have agreed to down their tools, reconcile with each other &amp; join Government",Unrelated
5/15/2015,"Malians, invited guests gathered to witness the emotional, historic signing of the Peace &amp; Reconciliation Accord",Unrelated
5/15/2015,"Abdoulaye Diop,Mali's Foreign Minister introducing his colleagues to CS @AMB_A_Mohammed",Unrelated
5/15/2015,"CS @AMB_A_Mohammed earlier today when she arrived in Bamako, Mali to witness the signing of Mali's Peace Accord",Away
5/15/2015,@tegadwa Kenyans living/or working in Burundi are safe. Kenya Mission in Burundi is monitoring and briefing Hqs by the hour @AMB_A_Mohammed,Unrelated
5/14/2015,CS @AMB_A_Mohammed: Meeting was briefed on proposed plans for launch of CFTA negotiations at the June 2015 AU Summit in South Africa.,Unrelated
5/14/2015,"CS for #Health, J Macharia with Belgium Amb Roxane de Bilderling, discussed Medical wastes mgt funded by Belgian coys",Unrelated
5/14/2015,CS @AMB_A_Mohammed is in Ethiopia to attend African Union Ministers of Trade meeting.,Away
5/14/2015,"CS @AMB_A_Mohammed: With Amb. Catherine Muigai, Kenya’s Ambassador to Ethiopia, at Bole Int’l Airport, Addis Ababa",Unrelated
5/13/2015,The EAC leaders will reconvene in two weeks to review the situation in Burundi.,Unrelated
5/13/2015,The EAC Summit condemns the violence in Burundi and calls on all parties to ensure the violence comes to an end.,Unrelated
5/13/2015,The Region will continue consulting to ensure the situation in Burundi normalises and the respect for rule of law endures.,Unrelated
5/13/2015,EAC Summit condemns the Burundi coup and calls for a return to constitutional order. Cc @UKenyatta @PaulKagame @KagutaMuseveni #BurundiCoup,Unrelated
5/13/2015,Europe &amp; EU Director Amb. Josephine Awuor in bilateral meeting with Romanian Amb to Kenya H.E.Julia Pataki at MFA/IT,Unrelated
5/13/2015,Africa &amp; AU Ag. Director Catherine Mogaka in consultative meeting with Malawi HC to Kenya Dr. Perks Ligoya at MFA/IT,Unrelated
5/13/2015,The special Summit has been convened by EAC Chairman @jmkikwete to seek an amicable solution to the Burundi crisis,Unrelated
5/13/2015,"President Uhuru Kenyatta with Japan's Ambassador to Kenya Mr. Tatsushi Terada at State House, Nairobi.",Unrelated
5/13/2015,"@PierreNkurunziz arrives at Serena, Dar-Es-Salam, for the #EAC extraordinary Heads of State Summit on #Burundi expected today",Away
5/12/2015,"Member States are discussing issues of security, refugees and protests in Burundi",Unrelated
5/12/2015,Foreign Affairs &amp;EAC Ministers from  EAC Member States are in Dar for a meeting to discuss on the crisis in Burundi,Unrelated
5/11/2015,"CS @AMB_A_Mohammed: The #EAC will be meeting in #Dar es Salaam from May 12-13, 2015 to deliberate on the way forward for #Burundi.",Unrelated
5/11/2015,"CS @AMB_A_Mohammed:The issue of South Africa Visa regime with Kenya will be discussed in Johannesburg on May 18, 2015. #KOT #Visa #SA",Unrelated
5/11/2015,CS @AMB_A_Mohammed: Many Kenyans have expressed concern over the matter of visa for Kenyans travelling to South Africa. #KOT  #SA #VISA,Unrelated
5/9/2015,CS@AMB_A_Mohammed: President of Sierra Leone Dr. Bai Koroma: The voices of Africa’s 1.1bl people must not be ignored,Unrelated
5/9/2015,CS@AMB_A_Mohammed: President Edgar Lungu of Zambia addresses the AU Committee of Ten Summit,Unrelated
5/9/2015,CS @AMB_A_Mohammed. Delivered @UKenyatta’s message to the C10 Committee chaired by Sierra Leone H.E Bai Koroma,Unrelated
5/8/2015,"CS @AMB_A_Mohammed arriving Harry Mwaanga Nkumbula Int’l Airport, Livingstone, Zambia, to attend the C10 Summit",Unrelated
5/8/2015,"CS @AMB_A_Mohammed with H.E Samura Kamara, Sierra Leone Foreign Minister who paid a visit to her office",Receive
5/7/2015,CS @AMB_A_Mohammed: We commend the IGAD Facilitation Office for progress being made towards stabilization in Somalia.,Unrelated
5/7/2015,CS @AMB_A_Mohammed: Stabilization of Jubaland will enhance security in Somalia &amp; Kenya.,Unrelated
5/7/2015,CS @AMB_A_Mohammed: We laud the President of Somalia H.E Sheikh Mohamud for support extended to Jubal Administration,Unrelated
5/7/2015,CS @AMB_A_Mohammed: The inauguration of the Assembly is a major step towards democratic transformation of Somalia,Unrelated
5/7/2015,"CS @AMB_A_Mohammed: Arriving in Kismayo International Airport, Jubaland, Somalia. cc @DrTedros @amb_affey",Away
5/7/2015,Foreign Ministers of Kenya @AMB_A_Mohammed &amp; Ethiopia @DrTedros in Kismayo for inauguration of #Jubbaland Parliament.,Away
5/6/2015,CS @AMB_A_MOHAMMED: Kenya is monitoring the situation to ensure the welfare of an estimated 2000 Kenyans in Burundi is safeguarded.,Unrelated
5/6/2015,CS @AMB_A_Mohammed: Incidents of violent demonstrations have raised concerns over peace and stability in Burundi,Unrelated
5/6/2015,CS @AMB_A_Mohammed: Burundi is preparing for general elections scheduled to take place this month,Unrelated
5/6/2015,CS @AMB_A_Mohammed: Meeting convened to deliberate on the unfolding electoral crisis in Burundi,Unrelated
5/6/2015,"CS @AMB_A_Mohammed: With Foreign Ministers of Rwanda @LMushikiwabo, Hon. Membe of Tanzania &amp; Laurent of Burundi",Away
5/6/2015,"H.E @UKenyatta  With the Mali Minister for Foreign affairs, African Integration and Int'l Cooperation, Abdoulaye Diop",Away
5/6/2015,"CS @AMB_a_Mohammed with Amb. Ken Vitisia (centre) &amp; Rwanda’s Ambassador to Burundi Amb. Amandin Rugira, in Bujumbura.",Unrelated
5/6/2015,"@AMB_a_Mohammed is received by Kenya’s Charge D’Affaires to Burundi Amb. Ken Vitisia, when she arrived in Bujumbura",Away
5/6/2015,@AMB_a_Mohammed arriving at Bujumbura International Airport to attend EAC Foreign Ministers meeting on Burundi crisis,Away
5/5/2015,@AMB_A_Mohammed: We urge int'l community to continue honouring pledges made towards the reconstruction of institutions in Somalia./19,Unrelated
5/5/2015,"@AMB_A_Mohammed: Kenya remains actively involved in all discourses and initiatives in South Sudan, Somalia, DRC &amp; CAR. /10",Unrelated
5/5/2015,"@AMB_A_Mohammed: Kenya looks forward to realisation of new investments towards peacekeeping in Somalia &amp; CAR, pledged at US-Africa Summit./9",Unrelated
5/5/2015,@AMB_A_Mohammed: Commendable initiatives in this regard include AMISOM &amp; Africa-led International Support to Mali. /7,Unrelated
5/5/2015,PS @KaranjaKibicho with #Netherlands Amb. to #Kenya @JoostReintjes. Discussed issues of interest to both countries.,Unrelated
5/2/2015,PS @Karanjakibicho briefing the media after successful completion of evacuation of 474 Kenyans from troubled Yemen.,Unrelated
5/2/2015,"PS @Karanjakibicho cuts the tape to officially open Kenya Chancery in Bujumbura, Burundi.",Unrelated
5/2/2015,PS @Karanjakibicho while presenting the laptops said Kenya supports free and fair elections in Burundi. /2,Unrelated
5/2/2015,Kenya has donated 150 laptop computers to Burundi Electoral Commission for use during their upcoming elections. /1,Unrelated
4/30/2015,Amb. Lucy Chelimo leads Kenya Embassy exhibiting in Zimbabwe Int'l Trade Fair in Bulawayo. Kenya traders present.,Unrelated
4/30/2015,ATTN MEDIA: Your are invited for Press Briefing on the Evacuation of Kenyans in Distress from Yemen at 1.30pm @ForeignOfficeKE,Unrelated
4/26/2015,Kenya's Ambassador to Zimbabwe H.E. Lucy Chelimo presents her letters credence to H.E. Robert Mugabe in Harare,Unrelated
4/25/2015,CS @Amb_a_Mohammed: We stand in solidarity with the government &amp; the people of Nepal as they grapple with effect of the earthquake.,Unrelated
4/25/2015,CS @Amb_a_Mohammed: We express our deepest sympathies following the earthquake that killed an estimated 1457 people in Nepal.,Unrelated
4/24/2015,"Kenya High Commissioner to Zimbabwe, H.E. Lucy Chelimo signs condolence book in honour of Ethiopians killed recently",Unrelated
4/23/2015,"H.E. @UKenyatta receives credentials from Laszlo Eduard Mathe, the incoming Ambassador of the Republic of Hungary.",Unrelated
4/23/2015,"H.E. @UKenyatta receives credentials from the newly appointed Ethiopian High Commissioner to Kenya, Dina Mufti Sid.",Unrelated
4/23/2015,"H.E @UKenyatta receives credentials from incoming Ambassador of the Republic of Senegal, Abdoul Waha Haidara.",Unrelated
4/23/2015,"H.E @UKenyatta congratulates the  Czech Republic Ambassador to Kenya, Pavel Rezac at State House, Nairobi.",Unrelated
4/23/2015,"H.E @UKenyatta congratulates Kuwait Ambassador to Kenya, Qusai Rashed Al-Farhan at State House, Nairobi.",Unrelated
4/23/2015,"President @UKenyatta congratulates the incoming South African High Commissioner to Kenya , Ms Koleka Anita Mqulwana.",Unrelated
4/23/2015,"H.E @UKenyatta receives credentials from the incoming Australian High Commissioner to Kenya, John Matthe Feakes Eke.",Unrelated
4/23/2015,"H.E @UKenyatta receives credentials from the incoming Turkey Ambassador to Kenya Ms Deniz Eke at State House, Nairobi",Unrelated
4/22/2015,"H.E. Ukenyatta with outgoing Somalia Amb. to Kenya, Mohamed Nur when he bade him farewell at State House, Nairobi.",Unrelated
4/21/2015,CS @AMB_A_Mohammed with Pakistan High Commissioner Rafuzzaman Siddiqui  who paid a courtesy call in her office.,Unrelated
4/21/2015,"CS @AMB_A_Mohammed : Kenya, Somalia &amp; UNHCR will each have four representatives in the commission.",Unrelated
4/21/2015,"CS @AMB_A_Mohammed, Somalia Foreign Min. Abdusalam Omer &amp; UNHCR-Raouf Mazou formally set up repatriation commission",Unrelated
4/21/2015,"The PC will be addressed by Kenya Foreign CS, Somalia Foreign Min, UNHCR and the Tripartite Commission,11 am today",Unrelated
4/21/2015,"Attn Media: Attend a Press Conference on status of Tripartite Agreement on repatriation of Somalia refugees at 11am, Min of Foreign Affairs.",Unrelated
4/20/2015,"CS @AMB_A_Mohammed: We firmly affirm our solidarity with the Govt &amp; people of Ethiopia, &amp; the int'l community, in fighting terrorism.",Unrelated
4/20/2015,"CS @AMB_A_Mohammed: Kenyan Govt extends its condolences to the Govt and the people of Ethiopia, the families and relatives of the bereaved",Unrelated
4/20/2015,"CS @AMB_A_Mohammed :The Govt has learnt with dismay of the shocking, brutal &amp; incomprehensible murder of 28 Ethiopians in Libya.",Unrelated
4/20/2015,For Kenyans in South Africa ,Unrelated
4/20/2015,Evacuation of Kenyans Stranded in Yemen,Unrelated
4/19/2015,First group of Kenyans back home from war-torn Yemen - News | Daily Nation,Unrelated
4/18/2015,"H.E @UKenyatta is received by Amb. Joff Otieno on arrival at Aqaba, Jordan to attend Horn of Africa Coordination Mtng",Away
4/18/2015,HE @UKenyatta with Amb. Joff Otieno &amp; CS Joseph Nkaissery arrive in Jordan for Horn of Africa Coordination mtng.,Away
4/18/2015,"@AMB_A_Mohammed with H.E. @UKenyatta  in Ethiopia to attend the 4th Tana High-Level Forum on Security, at Bahir Dar",Away
4/18/2015,"Kenya's Envoy in Zimbabwe, Amb. Lucy Chelimo, attending 35th Independence Day at National Sports Stadium today.",Unrelated
4/17/2015,DARING ABROAD: 16th April 2015: Life changing activities of Kenyan living in Botswana,Unrelated
4/17/2015,Kenyans and friends of Kenya in Spain remember the Garissa University College fallen compatriots,Unrelated
4/17/2015,University of Manchester in United Kingdom holds vigil for Garissa University victims,Unrelated
4/17/2015,"@FaizMusafaiz Government already on the ground in Yemen. Evacuating Kenyans via Sanaa, Salala, Jeddah and Djibouti. Happening now!",Unrelated
4/16/2015,PS @Karanjakibicho with Ambassador Deniz Eke of Turkey who called on him in his office.,Unrelated
4/15/2015,"Amb. Josephat Kaunda Maikara when he presented his credentials to H.E Jose Edwardo Dos Santos today in Luanda, Angola",Unrelated
4/15/2015,"Kenya's ambassador in Angola Amb. Josephat Kaunda Maikara hoists the flag at Kenya Chancery in Luanda, Angola.",Unrelated
4/15/2015,CS @AMB_A_Mohammed held consultations with Ethiopian FM @DrTedros who called on her at Foreign Affairs office.,Unrelated
4/14/2015,"PS @Karanjakibicho with Ireland, ambassador to Kenya Dr. Vincent O'Neill who called on the PS in his office",Unrelated
4/14/2015,"CS @AMB_A_Mohammed  with Lt. Gen. Nhial Deng Nhial, member of S. Sudan's SPLM, who called on her at her office.",Unrelated
4/13/2015,"Mr. Garvan Mccann, Charge d'Affaires, a.i. Embassy of Ireland signs condolence book @ForeignOfficeKE. #GarissaAttack",Unrelated
4/13/2015,"Ambassador Mauro Massoni of Italy, signs condolence book @ForeignOfficeKE. #GarissaAttack",Unrelated
4/13/2015,"Mr. Friedo Sielemann Charge D'Affaires, a.i Embassy of Germany signs condolence book @ForeignOfficeKE. #GarissaAttack",Unrelated
4/13/2015,Kenya and China seek closer ties on environment,Unrelated
4/13/2015,Ambassador J.  Nkomani of Zimbabwe signs condolence book @ForeignOfficeKE.  #GarissaAttack,Unrelated
4/13/2015,"Ms. Donna Celestial, Philippines' Deputy PR to UNEP &amp; HABITAT, signs condolence book @ForeignOfficeKE. #GarissaAttack",Unrelated
4/13/2015,Amb. (Dr) Liu Xianfa’s of the People's Republic of China signs  condolence book @ForeignOfficeKE. #GarissaAttack,Unrelated
4/13/2015,Ambassador Tatsushi Terry of Japan signs condolence book @ForeignOfficeKE. #GarissaAttack,Unrelated
4/10/2015,Amb. Jhony Balza Arismendi of Bolivarian Republic of Venezuela signs condolence book @foreignofficeke #GarissaAttack,Unrelated
4/10/2015,"Indian High Commissioner to Kenya, H.E.  Yogeshwar Varma, signs condolence book @foreignofficeke #GarissaAttack",Unrelated
4/10/2015,"Burundi Ambassador to Kenya H.E. Beatrice Kankindi, signs condolence book @foreignofficeke. #GarissaAttack",Unrelated
4/10/2015,@amb_a_Mohammed: Kenya welcomes Italy's support in training &amp; equipping more officers to handle #terrorism.,Unrelated
4/9/2015,"Embassy of Colombia Charge D'Affaires, Ms Angelica Gutierrez signs condolence book @ForeignOfficeKE. #GarissaAttack",Unrelated
4/9/2015,"H.E. Mohamed Ali Nur, of Somalia Embassy in Nairobi sign condolence book @ForeignOfficeKE. #GarissaAttack",Unrelated
4/9/2015,"Hon. Abdusalam H Omer,  Minister Federal Republic of Somalia sign condolence book at @ForeignOfficeKE #GarissaAttack",Unrelated
4/8/2015,"PS @Karanjakibicho in Marrakech, Morocco representing @AMB_A_Mohammed in WTO Conference of African Ministers of Trade",Unrelated
4/8/2015,@AMB_A_Mohammed: An unstable Somalia will remain a safe haven &amp; breeding ground for terrorists who pose a security threat to the Region./22,Unrelated
4/8/2015,@AMB_A_Mohammed: Kenya has troops in Somalia under AMISOM working to stabilize Federal Government of Somalia battling Al Shabaab militia /21,Unrelated
4/8/2015,@AMB_A_Mohammed:We have received messages of solidarity/support from Somalia &amp; together will work to combat terrorists at the root./14,Unrelated
4/7/2015,@AMB_A_Mohammed: Our continued stay in Somalia under #AMISOM is to safeguard Kenya. Leaving now will allow #AlShabaab to destabilise Region.,Unrelated
4/6/2015,Ethiopia Condemns Attack On Garissa University Campus in Kenya,Unrelated
4/6/2015,President Paul Kagame; “Our condolences for the lives lost in the Garissa attack. Rwanda stands with Kenya in solidarity against terrorism.”,Unrelated
4/6/2015,Indian PM Nerandera Modi: “The terror attack in Kenya is horrific. It is most disturbing that a univ campus was attacked in this manner.”,Unrelated
4/5/2015,Jordan News Agency (Petra) |King condemns Kenya University attack,Unrelated
4/4/2015,"United States Barack Obama says will still visit Kenya, expresses condolences",Unrelated
4/4/2015,Statement by the Press Secretary on the Garissa University College Attack The United States condemns in the (cont),Unrelated
4/4/2015,Singapore's PM Lee sends condolences to Kenya over university attack Singapore's Prime Minister Lee Hsien (cont),Unrelated
4/3/2015,Somalia calls for closer security ties after 'barbaric' Kenya massacre,Unrelated
4/3/2015,Putin sends condolences to Kenya leader after university attack | Russia Beyond The Headlines,Unrelated
4/2/2015,"Kenya to open a consulate in Lagos, Nigeria, CS @Amb_a_mohammed says in answer to question at #diasporaconference2015",Unrelated
3/31/2015,CS @AMB_A_Mohammed : Commended Ethiopia for providing a site for construction of East Africa power pool.,Unrelated
3/31/2015,CS @AMB_A_Mohammed : Summit called for the lifting of sanctions imposed on Sudan by the US,Unrelated
3/30/2015,Kenya Ambassador to Zambia Sophie Kombe with colleagues during a presentation on Multilateralism. #diasporaconference,Unrelated
3/30/2015,CS @AMB_A_Mohammed: Egypt PM H.E. Ibrahim Mahlab: Egypt is a key importer of Kenyan tea.,Unrelated
3/28/2015,CS @AMB_A_Mohammed : hailed negotiation efforts spearheaded by the UN in Libya,Unrelated
3/28/2015,CS @AMB_A_Mohammed : stated need to support Somalia to ensure success of national elections due in 2016 #AddisAbaba #Comesa,Unrelated
3/28/2015,CS @AMB_A_Mohammed : urged Federal Govt of Somalia to stay the course of national stabilisation programme,Unrelated
3/28/2015,CS @AMB_A_Mohammed : commended the President of the Federal Govt of Somalia for appointing Prime Min. Omar Sharmarke,Unrelated
3/28/2015,CS @AMB_A_Mohammed : urged political leaders in Burundi to uphold the democratic tenets of free &amp; fair elections,Unrelated
3/28/2015,CS @AMB_A_Mohammed : commended political parties in Burundi for demonstrating political maturity,Unrelated
3/28/2015,CS @AMB_A_Mohammed : In Ethiopia for the 18th Comesa Summit of Heads of State and Government,Unrelated
3/28/2015,"CS @AMB_A_Mohammed : At Bole International Airport,Addis, Ethiopia",Away
3/25/2015,"Amb. Stephen Karau, Kenya's envoy to Geneva Switzerland follows proceedings at the Conference in Leisure Lodge.",Unrelated
3/25/2015,"CS@AMB_Mohammed: The Central Corridor is a transport corridor traversing Tanzania, DRC, Rwanda, Burundi &amp; Uganda",Unrelated
3/25/2015,"Amb. Joe Sang, Kenya's envoy to Sweden at the ongoing Ambassadors' Conference in Kwale. @Amb_Dr_Sang",Unrelated
3/25/2015,Ambassadors Mohammed Gello (S. Korea) and Patrick Wamoto (Thailand) at the Ambassadors Conference in Kwale County.,Unrelated
3/24/2015,"Ambassadors S.K Maina (Japan) and Salva Ahmed (France) at the Conference in Leisure lodge, Kwale County.",Unrelated
3/24/2015,"Kenya's ambassador in Ottawa Canada, John Lanyasunya, also Dean of Ambassadors, addresses the Conference.",Unrelated
3/22/2015,@AMB_A_Mohammed: It was agreed that Tanzania registered vehicles be allowed access to JKIA with immediate effect.,Unrelated
3/22/2015,@AMB_A_Mohammed: KQ will continue with its normal schedule flights to Tanzania airports.,Unrelated
3/22/2015,@AMB_A_Mohammed: They also discussed decision by Tanzania Civil Aviation Authority to reduce frequency of KQ flights between Kenya &amp;Tanzania,Unrelated
3/22/2015,@AMB_A_Mohammed: The Heads of State discussed decision by Kenya's Tourism Ministry to bar Tanzania registered vehicles from accessing JKIA.,Unrelated
3/22/2015,"MEDIA ALERT: CS @AMB_A_Mohammed to update on Kenya-Tanzania Relations &amp; status of BASA today, 4.00pm at her Foreign Affairs Office.",Unrelated
3/20/2015,"@AMB_A_Mohammed last evening met Hon Bashier Gboundi, Deputy Minister of Foreign Affairs of S.Sudan who called on her",Unrelated
3/19/2015,"@AMB_A_Mohammed: Zambia is one of our major trading partners. In 2013 Kenyan exports amounted to $69,863,287 while imports were $32,150,934",Unrelated
3/19/2015,"Kenya-Zambia JPC has over the years assisted us to realize important goals in political, social &amp; economic engagement",Unrelated
3/19/2015,CS @amb_a_mohammed: Kenya and Zambia have a long history that dates back to the colonial times.,Unrelated
3/19/2015,@AMB_A_Mohammed hosted Zambia's Minister for Foreign Affairs Hon. Harry Kabala to a luncheon in a Nairobi hotel.,Unrelated
3/18/2015,"Amb. Antony Andanje in consultation with Marco Silvi, Italy Embassy Charge D'Affaires in his MoFAIT office.",Unrelated
3/18/2015,CS @AMB_A_Mohammed this morning hosted Zambian Foreign Minister Hon. Harry Kalaba for bilateral talks in her office.,Receive
3/17/2015,"Amb. Antony Andanje, Director of Multilateral, in talks with Thierry Loussakoueno, Econ.Counselor at France Embassy.",Unrelated
3/16/2015,CS@AMB_Mohammed: Hon. Shigeki: Japan is keen on increasing investments in Kenya to strengthen foothold in the region,Unrelated
3/16/2015,"CS@AMB_Mohammed: Shigeki Iwai, Parliamentary Vice President of Economy, Trade &amp; Industry of Japan addresses the Forum",Unrelated
3/16/2015,CS@AMB_Mohammed: @Kenyatta: I invite Japanese investors to explore mutually beneficial opportunities in ICT sector,Unrelated
3/16/2015,CS@AMB_MOhammed: Forum aimed to provide Japanese investors with information on investment opportunities in Kenya,Unrelated
3/16/2015,CS@AMB_MOhammed: Kenya-Japan trade relations have grown steadily from $229.1 to $1.1 billion in 2013,Unrelated
3/16/2015,CS@AMB_Mohammed: Addressing the Kenya-Japan Business Forum bringing together over 200 Japanese investors,Unrelated
3/16/2015,"CS@AMB_Mohammed: With @Kenyatta, Eng. Kamau &amp; Henry Rotich during the Kenya-Japan Business Forum, Tokyo",Unrelated
3/16/2015,H.E. @UKenyatta meets Japan-AU Parliamentary Friendship League &amp; Special Committee on ODA of the House of Councillors,Unrelated
3/16/2015,@AMB_A_Mohammed  asks Japan to review rules on Kenya flowers,Unrelated
3/15/2015,"CS@AMB_Mohammed: With @Kenyatta, CSs Kamau, Rotich &amp; Embassy officials during meeting with Kenyan Diaspora in Japan",Unrelated
3/15/2015,CS@AMB_Mohammed: Mr. Fumio pledged Japan’s readiness to support harmonization of C10 &amp; G4 positions on UNSC reforms,Unrelated
3/15/2015,"CS@AMB_Mohammed: Mr. Fumion Kishinda: On UNSC, Japan remains open to engagement &amp; supports the reform agenda",Unrelated
3/15/2015,CS@AMB_Mohammed: Called on Japan to support Africa’s push for greater representation in the UN Security Council,Unrelated
3/15/2015,CS@AMB_Mohammed: Thanked Japan for financing the recently commissioned renewable energy project Olkaria 1 unit 4 $ 5,Unrelated
3/15/2015,CS@AMB_Mohammed: Mr. Fumio Kishinda assured that Japan will welcome &amp; consider Kenya’s proposals for financing,Unrelated
3/15/2015,CS@AMB_Mohammed: Urged Japan to support Kenya’s disaster preparedness programs when disbursing the USD 4b funding,Unrelated
3/15/2015,CS@AMB_Mohammed: Thanked Japan for pledging to provide USD 4b for disaster risk reduction over the next 4 years,Unrelated
3/15/2015,"CS@AMB_Mohammed: Held bilateral talks with Mr. Fumio Kishinda, Minister for Foreign Affairs of Japan in Sendai",Away
3/14/2015,CS@AMB_Mohammed: PM Abe: Japan will provide disaster cooperation funding amounting to USD 4 billion,Unrelated
3/14/2015,CS@AMB_Mohammed: PM Abe: Japan has accumulated knowledge &amp; technology for disaster risk reduction through experience,Unrelated
3/14/2015,@AMB_A_Mohammed with H.E @UKenyatta follow proceedings at 3rd UN World Conference on Disaster Risk Reduction in Japan,Unrelated
3/14/2015,"CS@AMB_Mohammed: With @Kenyatta during 3rd UN World Conference on Disaster Risk Reduction (WCDRR), Sendai, Japan",Unrelated
3/13/2015,CS@AMB_Mohammed: @Kenyatta thanked Japan for funding 140 MW Geothermal Power Project in Olkaria 1 opened last month,Unrelated
3/13/2015,CS@AMB_Mohammed: @ Kenyatta commended Japan’s review of ODA Charter to include funding non-military security projects,Unrelated
3/13/2015,CS@AMB_Mohammed: Joined @Kenyatta for talks with Japan Prime Minister Mr. Shinzo Abe at latter’s residence,Away
3/13/2015,CS @Amb_A_Mohammed: Agreed on further consultations between the Kenya Bureau of Standards &amp; the Japanese counterpart,Unrelated
3/13/2015,CS @Amb_A_Mohammed: Discussed Japan’s requirement for the fumigation of Kenyan flowers at the port of entry in Japan,Unrelated
3/13/2015,CS @Amb_A_Mohammed: Enlisted Japan’s support for a WTO Mini Ministerial Conference ahead of the MC10 in Nairobi,Unrelated
3/13/2015,"CS @Amb_A_Mohammed: Held separate talks with Mr. Akio Koizumi, Japan’s Vice-Minister of Agriculture, Trade &amp; Industry",Away
3/13/2015,CS @Amb_A_Mohammed: This will also enable Japan to avoid tariffs imposed on motor cycles in the EAC market,Unrelated
3/13/2015,CA@AMB_Mohammed: Urged Japan to assemble motor cycles in Kenya in order to meet the EAC local content requirements,Unrelated
3/13/2015,CS@AMB_Mohammed: Encouraged Japanese companies to participate in the development of a free Port in Mombasa,Unrelated
3/13/2015,CA@AMB_Mohammed: Japanese investments will help Kenya meet product standards of developed country markets,Unrelated
3/13/2015,CS@AMB_Mohammed: Urged Japan to help bridge trade gap by encouraging Japanese investments in value addition in Kenya,Unrelated
