Date,Text,Label,Country
12/20/2015,CS @AMB_A_Mohammed: H.E Uhuru Kenyatta will be making an official visit to the Republic of Sudan in early  2016.1/2,Away,
12/20/2015,"CS @AMB_A_Mohammed: Paying a courtesy call to Prof Ibrahim Ghandour Sudan Foreign Minister in his office, Khartoum",Away,
12/20/2015,"PS @Karanjakibicho has left for Bujumbura, #Burundi to spearhead effort to end violence that has resulted in bloodshed in recent days.",Away,
12/20/2015,"CS @AMB_A_Mohammed: Has arrived in Khartoum, for the 9th session of Kenya-Sudan Joint Ministerial Commission (JMC).",Away,
12/19/2015,"CS @AMB_A_Mohammed  arrives in  Khartoum,The Sudan for the 9th session of Kenya/Sudan Joint Ministerial Commission",Away,
11/17/2015,"CS @AMB_A_Mohammed: Held talks with my South African counterpart, Nkoana- Mashabane this morning at The Hague",Away,
10/28/2015,"CS @AMB_A_Mohammed: With @UKenyatta &amp; Vijay Singh, Minister for External Affairs of India, on arrival in New Delhi",Away,
10/23/2015,"PS @karanjakibicho in bilateral talks with Abdurrahman M. Fachir, Deputy Minister for Foreign Affairs of Indonesia",Away,
8/25/2015,"CS @AMB_A_Mohammed: Earlier today held talks with Ms Isabela Lovin, Minister for International Cooperation, in Sweden",Away,
8/24/2015,CS @AMB_A_Mohammed: Consultations focussed on issues pertaining to my official visit to Sweden,Away,
8/11/2015,CS @AMB_A_Mohammed. H.E Sidiki Kaba who is also Senegal Minister for Justice is in Kenya for a two day visit.,Receive,
8/10/2015,"CS @AMB_A_Mohammed at the Kenya-Uganda Business Forum in Kampala with her counterpart,Trade Minister Amelia Kyambadde",Away,
8/8/2015,H.E. @UKenyatta is in Uganda for 3-day State Visit &amp; has already held bilateral talks with his host @KagutaMuseveni,Away,
8/8/2015,"Bilateral talks between Kenya and Uganda dwelt on Agriculture,Tourism &amp; Health. #TransformingEAC @AMB_A_Mohammed",Away,
8/8/2015,"President #Museveni H.E. @UKenyatta  @FirstLadyUganda @FirstLadyKenya,  have tete-a-tete at State House Entebbe.",Away,
7/5/2015,"CS @AMB_A_Mohammed, her counterpart Harry Kalaba &amp; Amb Sophy Kenya's HC to Zambia at Simon Kapwepwe Airport in Ndola.",Away,
7/3/2015,"CS @AMB_A_Mohammed accompanied H. E @UKenyatta for a visit to H.E Dr Kenneth Kaunda,1st President of Zambia",Away,
7/3/2015,CS @AMB_A_Mohammed: H.E @UKenyatta is in Zambia for a State Visit where he will also open the 51st Zambia Trade fair,Away,
7/3/2015,CS @AMB_A_Mohammed with H.E @UKenyatta at JKIA shortly before departure for an official visit to Zambia earlier today,Away,
7/3/2015,H.E. Uhuru Kenyatta Arrives in Zambia Today -,Away,
5/31/2015,"CS @AMB_A_Mohammed,CS @phylliskandie receive H.E @UKenyatta  in Dar es salaam Tanzania",Away,
5/30/2015,"EAC ministers meeting on Burundi kicks of in Dar es Salaam, Tanzania",Away,
5/27/2015,CS @amb_a_mohammed: Hosted visiting Qatari Assistant Minister of Foreign Affairs Mr. Mohamed Abdullah Al Ramaihy./1,Receive,
5/26/2015,PS @Karanjakibicho with Qatar Assistant Minister of Foreign Affairs Mohamed Abdullah Al Ramaihy after bilateral talks,Receive,
5/26/2015,CS @AMB_A_Mohammed &amp; Minister for Foreign Affairs of Czech Republic Lubomir Zaoralek brief the media after bilateral,Receive,
5/20/2015,"CS@AMB_A_Mohammed: Held consultations with the Foreign Minister of Equatorial Guinea, Mr. Agapito Mokuy in Moscow",Away,
5/16/2015,Amb. Ben Ogutu held talks with Mihai-Stefan Stuparu of Ministry of Foreign Affairs of Romania &amp; Amb. Julia Pataki.,Away,
5/16/2015,"Kenya's Amb to Zimbabwe, Lucy Chelimo with CS Defence, Amb. Rachelle Omamo at Victoria Falls International airport.",Away,
5/15/2015,"CS @AMB_A_Mohammed earlier today when she arrived in Bamako, Mali to witness the signing of Mali's Peace Accord",Away,
5/14/2015,CS @AMB_A_Mohammed is in Ethiopia to attend African Union Ministers of Trade meeting.,Away,
5/13/2015,"@PierreNkurunziz arrives at Serena, Dar-Es-Salam, for the #EAC extraordinary Heads of State Summit on #Burundi expected today",Away,
5/8/2015,"CS @AMB_A_Mohammed with H.E Samura Kamara, Sierra Leone Foreign Minister who paid a visit to her office",Receive,
5/7/2015,"CS @AMB_A_Mohammed: Arriving in Kismayo International Airport, Jubaland, Somalia. cc @DrTedros @amb_affey",Away,
5/7/2015,Foreign Ministers of Kenya @AMB_A_Mohammed &amp; Ethiopia @DrTedros in Kismayo for inauguration of #Jubbaland Parliament.,Away,
5/6/2015,"CS @AMB_A_Mohammed: With Foreign Ministers of Rwanda @LMushikiwabo, Hon. Membe of Tanzania &amp; Laurent of Burundi",Away,
5/6/2015,"H.E @UKenyatta  With the Mali Minister for Foreign affairs, African Integration and Int'l Cooperation, Abdoulaye Diop",Away,
5/6/2015,"@AMB_a_Mohammed is received by Kenya’s Charge D’Affaires to Burundi Amb. Ken Vitisia, when she arrived in Bujumbura",Away,
5/6/2015,@AMB_a_Mohammed arriving at Bujumbura International Airport to attend EAC Foreign Ministers meeting on Burundi crisis,Away,
4/18/2015,"H.E @UKenyatta is received by Amb. Joff Otieno on arrival at Aqaba, Jordan to attend Horn of Africa Coordination Mtng",Away,
4/18/2015,HE @UKenyatta with Amb. Joff Otieno &amp; CS Joseph Nkaissery arrive in Jordan for Horn of Africa Coordination mtng.,Away,
4/18/2015,"@AMB_A_Mohammed with H.E. @UKenyatta  in Ethiopia to attend the 4th Tana High-Level Forum on Security, at Bahir Dar",Away,
3/28/2015,"CS @AMB_A_Mohammed : At Bole International Airport,Addis, Ethiopia",Away,
3/18/2015,CS @AMB_A_Mohammed this morning hosted Zambian Foreign Minister Hon. Harry Kalaba for bilateral talks in her office.,Receive,
3/15/2015,"CS@AMB_Mohammed: Held bilateral talks with Mr. Fumio Kishinda, Minister for Foreign Affairs of Japan in Sendai",Away,
3/13/2015,CS@AMB_Mohammed: Joined @Kenyatta for talks with Japan Prime Minister Mr. Shinzo Abe at latter’s residence,Away,
3/13/2015,"CS @Amb_A_Mohammed: Held separate talks with Mr. Akio Koizumi, Japan’s Vice-Minister of Agriculture, Trade &amp; Industry",Away,
3/13/2015,"Held talks with Mr. Dashiro Yamagiwa, Japan's state Minister of Economy, Trade and Industry (METI)",Away,
3/12/2015,CS@AMB-Mohammed: Today receiving H.E President Uhuru Kenyatta on his arrival in Tokyo Japan,Away,
3/3/2015,@MFA_Austria: SG @LinhartBMEIA met the Principal Secretary of the @ForeignOfficeKE of Kenia @Karanjakibicho in Vienna,Away,
2/25/2015,"H.E @UKenyatta addresses the media after a meeting with the Algerian President, H.E Abdelaziz Bouteflika.",Away,
2/25/2015,"H.E. @UKenyatta in talks with the Algerian President, Abdelaziz Bouteflika in Zeralda, Algiers.",Away,
2/25/2015,"H.E @UKenyatta meets with H.E Abdelaziz Bouteflika, President of the People's Democratic Republic of Algeria.",Away,
2/25/2015,CS @AMB_A_Mohammed arrives in Algiers with H.E. @UKenyatta  who is on a 3-day State visit to Algeria.,Away,
2/24/2015,"President @UKenyatta arrives in Algiers, Algeria on a state visit. He was greeted by a 21 gun salute.",Away,
2/22/2015,"CS @Amb_A_Mohammed receives H.E Dr. Walter-frank Steinmeier,Minister for Foreign Affairs of Germany @ Ministry HQs",Receive,
2/13/2015,"CS @Amb_A_Mohammed in talk with Ms. Nirmala Sitharaman, India’s Minister of State for Commerce &amp; Industry.",Receive,
2/12/2015,CS @Amb_A_Mohammed: In New Delhi for the Seventh meeting of the Kenya &amp; India Joint Trade Committee (JTC),Away,
2/9/2015,"CS @amb__mohammed today held bilateral talks with H.E. Hans Brattskar, State Secretary for Foreign Affairs of Norway.",Away,
2/3/2015,@amb_a_Mohammed hosted visiting Iranian Foreign Affairs Minister Dr. Mohamed Javad at a luncheon in a Nairobi hotel.,Receive,
2/2/2015,CS @AMB_A_Mohammed today held bilateral talks with her visiting counterpart from Iran Dr. Mohamed Zarif Javad. 1/10,Receive,
1/30/2015,"H.E. @UKenyatta held bilateral talks with the Prime Minister of Sweden, Stefan Lofven in Addis Ababa, Ethiopia.",Away,
1/30/2015,"H.E. @UKenyatta held bilateral talks with the newly elected President of Zambia, H.E. Edgar Lungu.",Away,
1/30/2015,"@President_KE: H.E. @UKenyatta holds bilateral talks with the Prime Minister of Sweden, H.E. Stefan Lofven.",Away,
1/29/2015,"CS @amb_a_mohammed receiving H.E. @Ukenyatta at Bole International Airport, Addis Ababa, Ethiopia.",Away,
1/27/2015,"CS @amb_a_mohammed: Held bilateral talks with First Vice Premier &amp; Minister for Foreign Affairs of Serbia, Mr. Ivica Dacic. 1/5",Away,
1/12/2015,"CS @AMB_A_Mohammed: Held bilateral talks with Minister of Foreign Affairs of the Republic of Egypt, H.E Sameh Shoukry",Away,
1/12/2015,"CS @AMB_A_Mohammed welcomes H.E Sameh Shoukry, Foreign Minister of Egypt for bilateral talks @ForeignOfficeKE",Receive,
1/10/2015,"@UKenyatta Held discussions with China Foreign Affairs Minister, Wang Yi, who paid him a courtesy call at State House",Receive,
1/10/2015,@MoICTKenya: CS MoICT @FredMatiangi  welcomes China Min of Foreign Aff. H.E Wang Yi @AMB_A_Mohammed @dchebitwey,Receive,
1/10/2015,"@Karanjakibicho: With the Governor of Attica,  Greece. Accompanied by the Ambassador and the Hon. Consul.",Away,
1/3/2015,"1.CS Amb Amina Mohammed, CS Transport Eng.Kamau, their counterparts from Rwanda held bilateral talks @ForeignOfficeKE",Receive,
12/22/2014,"CS @AMB_A_Mohammed  held talks with Ali A. Karti, Minister for Foreign Affairs of the Sudan",Receive,
12/22/2014,"CS @AMB_A_Mohammed receives H.E Ali Ahmed Karti, Min. Foreign Affairs of The Republic of The Sudan @ForeignOfficeKE",Receive,
12/17/2014,"CS @AMB_A_Mohammed held talks with Hon Dr. Barnaba Benjamin Min.of Foreign Affairs,South Sudan and Amb. James Morgan",Receive,
12/17/2014,The South Sudan humanitarian assistance will cover the period January -December 2015 #UNHCR,Receive,
12/15/2014,CS @AMB_A_Mohammed during talks with Ambassador Fulgence Ndayisimiye of Burundi in her office.,Receive,
12/15/2014,President @UKenyatta sees off Ghanaian President @JDMahama after a successful three-day state visit. @AMB_A_Mohammed ,Receive,
12/11/2014,@WilliamsRuto Receives President John Mahama Dramani of Ghana who is in the country for a three-day State Visit.,Receive,
11/27/2014,CS Amina with her Slovakia counterpart Miroslav Lajčák sign MOU on Research Training &amp; Dev in Nuclear Science &amp; Tech.,Receive,
11/26/2014,"H.E. @UKenyatta today hosted Slovakia Deputy PM &amp; Minister for Foreign Affairs, Miroslav Lajcak at State House, Nbi.",Receive,
11/26/2014,PS @Karanjakibicho Hosted Miroslav Lajcak Slovakia Deputy Prime Minister &amp; Minister for Foreign Affairs to a luncheon,Receive,
11/13/2014,CS @amb_a_mohammed held fruitful talks with Foreign Minister of France Laurent Fabius in Paris. 1/6,Away,
11/12/2014,"@amb_a_mohammed called on Algerian PM Abdelmalek Sellal during her official visit to Algeria, November 11, 2014.",Away,
11/12/2014,@AMB_A_Mohammed with her Algerian counterpart Ramtane Lamamra exchange gifts after historic meeting in Algiers.,Away,
11/12/2014,@amb_a_mohammed exchanges two signed agreements with her Algerian counterpart Ramtane Lamamra in Algiers.,Away,
11/12/2014,@amb_a_Mohammed in discussions with her Algerian counterpart Ramtane Lamamra before signing of two pacts in Algiers.,Away,
11/12/2014,@amb_a_mohammed: On a guided tour of Algeria's Foreign Affairs Complex in Algiers led by Sec General Senouci Bereksi.,Away,
11/12/2014,@amb_a_mohammed met Algerian Minister for Energy Youcef Yousfi. Kenya&amp;Algeria will cooperate in capacity building.1/2,Away,
11/10/2014,CS @amb_a_mohammed held talks with Algerian Senate Speaker Abdelkader Bensalah during her official visit to Algiers.,Away,
11/6/2014,"@amb_a_mohammed is received at Bole Int. Airport, Addis Ababa, by Kenya’s amb. to Ethiopia Amb. Catherine Muigai.",Away,
10/17/2014,CS @amb_a_mohammed met Kenya's Honorary Consul in Morocco Ali Bajaber. A business delegation to visit Morocco soon.,Away,
10/17/2014,"@amb_a_mohammed today met Amb. Mesfin Seyoum, chairman of IGAD mediations on South Sudan &amp;Gen (rtd) Lazarus Sumbeiywo",Away,
10/17/2014,CS @amb_a_mohammed meets visiting Belarusian Deputy Minister of Foreign Affairs Mr. Valentin Rybakov &amp; his delegation,Receive,
10/17/2014,CS @amb_a_mohammed exchanges gifts with visiting Belarusian Deputy Minister of Foreign Affairs Mr. Valentin Rybakov.,Receive,
10/16/2014,"CS @AMB_A_Mohammed with Betty Maina CEO KAM at the East African business summit in Kigali,Rwanda",Receive,
9/30/2014,@Karanjakibicho today met Amb. Bridgewater &amp; her delegation from United States &amp; discussed matters of mutaul interest,Receive,
9/28/2014,@amb_a_mohammed in a meeting with her New Zealand counterpart Murray McCully agreed to forge strong partnership 1/5,Receive,
9/27/2014,@Amb_a_Mohammed holds bilateral talks with New Zealand Foreign Minister H.E. Murray McCully #UNGA2014 @karanjakibicho,Receive,
9/26/2014,President Kenyatta in bilateral talks with President Rajapaksa of Sri Lanka. Present: @Amb_a_Mohammed &amp; Amb. Macharia,Receive,
9/25/2014,H.E @Ukenyatta today held bilateral talks with his Malawian counterpart H.E Peter Mutharika. @amb_a_mohammed attended,Receive,
9/19/2014,Amb. Saleh  Sulaiman Al-Harthi of Embassy of the Sultanate of Oman paid a visit to @AMB_A_Mohammed this morning 1/2,Receive,
9/15/2014,President Kenyatta received by Equatorial Guinea President Teodoro Nguema Mbasogo at Malabo International Airport.,Away,
9/14/2014,"""@MEsipisu: President @UKenyatta has arrived in Malabo, Equatorial Guinea, for bilateral talks and a UNESCO event to celebrate researchers""",Away,
9/13/2014,@amb_a_mohammed last evening hosted visiting Qatar Transport Minister Jassim Seif Ahmed AlSulaiti to dinner at Serena,Receive,
8/29/2014,"@UKenyatta met the minister in the Presidency of Equatorial Guinea, Juan Antanio who called on him.",Away,
8/28/2014,@amb_a_mohammed President Kenyatta (@UKenyatta) visited Qatar in April 2014 &amp; signed agreements &amp; MOUs on commercial relations 7/12,Away,
8/21/2014,"@amb_a_mohammed Met long time colleague &amp; friend, Masoumeh Ebtekar, Iranian VP &amp; Head of Department of Environment1/4",Receive,
8/21/2014,@amb_a_mohammed exchange gifts with H.E Masoumeh Ebtekar Iranian Vice President &amp; Head of Department of Environment.,Receive,
8/21/2014,"@amb_a_mohammed had discussions with Masoumeh Ebtekar, Iran Vice President &amp; Head of Department of Environment",Receive,
7/21/2014,@Amb_a_Mohammed today met &amp; held talks with President of Rwanda Senate Dr. Jean D. Ntawukuliryayo who called on her.,Receive,
6/22/2014,@AMB_A_Mohammed  with Russian  D.Minister of F.A on bilateral relations and cooperation against terrorism.,Away,
6/20/2014,@Amb_a_Mohammed receives Israeli Deputy PM &amp; Foreign Minister Avigdor Lieberman at Ministry hqs @israelmfa,Receive,
6/18/2014,"""@WilliamsRuto: I held talks with Somali PM, Abdiweli Sheikh Ahmed, on Kenya-Somalia relations when he called on me.",Receive,
6/11/2014,@AMB_A_Mohammed with her Seychelles counterpart @AdamJeanPaul when they signed a general cooperation agreement.,Away,
6/11/2014,"@AMB_A_Mohammed with Seychelles President, James Michel at State House, Victoria where they held bilateral talks.",Away,
6/10/2014,@AMB_A_Mohammed held succesful talks with Seychelles Minister for Tourism Allan St.Ange who promised to visit Kenya.,Away,
6/8/2014,@AMB_A_Mohammed  in Seychelles for an official visit. She was received by her counterpart Jean Paul Adam,Away,
5/29/2014,"""@Karanjakibicho: Exchanging gifts with Secretary General of the Algerian Foreign Ministry.",Away,
5/11/2014,"""@SirLimo: @AMB_A_Mohammed at JKIA after seeing off China Premier Li, who has been in Kenya for a 3-day state visit.",Receive,
5/4/2014,President @ukenyatta fully briefed on #thikaroadblast as he lands in Nigeria to drive trade for the sake of Kenyans' jobs &amp; opportunity,Away,
3/13/2014,Pictures from Ethiopia State Visit,Away,
3/7/2014,A delegation from Japan led by the Parliamentary Vice Minister for Foreign Affairs for Japan Hon Hirotaka...,Receive,
2/28/2014,Ruto in Nigeria,Away,
2/26/2014,"President Uhuru Kenyatta today on a one day official visit to Juba, South Sudan as part of his and region’s...",Away,
1/17/2014,"Amb. Amina Mohamed with her Tanzanian counterpart, Bernard K. Membe,last night  had a working dinner with top...",Away,
12/15/2013,Joint Communiqué following the Bilateral Talks between Sri Lanka President Mahinda Rajapaksa and Uhuru Kenyatta,Receive,
12/4/2013,"Foreign Affairs and International Trade CS, Amb. Amina Mohamed with India's Minister for Commerce and Industry...",Receive,
12/4/2013,"Foreign Affairs and International Trade CS, Amb. Amina Mohamed (left) with Egyptian Minister for Industry and...",Receive,
12/4/2013,"Foreign Affairs and International Trade CS, Amb. Amina Mohamed with Burundi's Victoire Ndikumana, Minister of...",Receive,
11/6/2013,"""@UKenyatta: With Botswana President, Lt. Gen. Seretse Khama Ian Khama at Seretse International Airport in Gaborone",Away,
10/30/2013,"President Uhuru Kenyatta  with Rwandan President Paul Kagame at Serena at Serena hotel in Kigali, Rwanda.",Away,
10/29/2013,"""@MEsipisu: President Kenyatta meets Gabon President Ali Bongo Ondima. Looking on is President Paul Kagame of",Away,
9/7/2013,"Nigerian leader departs after 3-day visit
NAIROBI, Kenya, Sept 7 – Nigerian President Goodluck Jonathan jetted...",Receive,
9/6/2013,Nigeria President Goodluck Jonathan in the country for a two day visit. Jonathan landed at the Jomo Kenyatta...,Receive,
9/5/2013,"Nigerian President Goodluck Jonathan Kenya visit to boost ties POSTED  BY- AGGREY MUTAMBO

Nigerian President...",Receive,
9/4/2013,Nigerian Foreign Minister H.E Amb. Olugbenga Ashiru  pays a courtesy call to Foreign Affairs CS Amb. Amina Mohamed,Receive,
9/2/2013,Nigeria President Jonathan Goodluck visits Kenya on Thursday 5th to 7th on the invitation of President Uhuru Kenyatta.,Receive,
